SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
30000625415;0.2;0.8;0.14;0.111;0.5;0.6;0.000816;0.003386;2.40992e-05;0.00785822;0.00035904599999999996
10000602285;0.2;0.8;0.12;0.257;0.5;0.7;0.00034764;0.000494;7.03725e-05;0.003;0.000759
30000623209;0.2;0.6;0.36;0.257;0.5;0.7;0.000269;0.001094;2.45887e-05;0.0023899999999999998;0.0
160000619822;0.2;0.8;0.2;0.278;0.5;0.7;0.0021;0.012195;1.7220199999999998e-05;0.020999372000000002;0.000166
240000614260;0.2;0.8;0.51;0.131;0.4;0.7;0.00031471;0.001919;1.63997e-05;0.00314712;0.0008142189999999999
80000624555;0.2;0.8;0.18;0.296;0.5;0.7;0.00037272;0.001364;2.73255e-05;0.003001963;0.000377006
130000620842;0.4;0.8;0.12;0.125;0.5;0.6;0.00033096;0.000634;5.22019e-05;0.003;4e-05
210000604718;0.2;0.7;0.35;0.171;0.5;0.7;0.00038425;0.001474;2.60685e-05;0.0034946459999999997;0.000101
210000609488;0.2;0.6;0.65;0.151;0.4;0.7;3.07e-05;0.000266;1.1541400000000001e-05;2.13e-05;8.1493e-05
40000604622;0.4;0.8;0.51;0.134;0.4;0.7;2e-06;9e-06;2.22222e-05;0.0;0.0
