NR_VOTAVEL,DS_CARGO,DS_SIT_TOT_TURNO,RECEITA_TOTAL,QTD_VOTOS,CUSTO_VOTO,VR_TOTAL_BEM_CANDIDATO,Recursos_partido,Recursos_proprios,Recursos_outros_candidatos,Recursos_pessoas_fisicas,Rendimentos_aplicacoes,Financiamento_Coletivo,origens_nao_identificadas,Comercio_bens_ou_eventos,Doacoes_Internet,0.000000000,0.000000000,0.000000000,0,0
23193,DEPUTADO ESTADUAL,NÃO ELEITO,0.000220049832,0.00010217817,0.001677970,-0.000000031,0.000044465,-0.000000945,0.001674921,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2111,DEPUTADO FEDERAL,NÃO ELEITO,0.003084220148,0.00010061422,0.023554485,-0.000000031,0.003829493,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
25226,DEPUTADO ESTADUAL,SUPLENTE,0.000495049623,0.00010009290,0.003822146,0.009306591,-0.000002047,-0.000000945,0.004687368,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50150,DEPUTADO ESTADUAL,NÃO ELEITO,0.000242549815,0.00010009290,0.001885173,-0.000000031,0.000275473,-0.000000945,-0.000132548,-0.000001775,-0.002063099,0.003719324,-0.003025794,#DIV/0!,,,,,,
65060,DEPUTADO ESTADUAL,SUPLENTE,0.000563799570,0.00009905026,0.004393803,-0.000000031,-0.000002047,-0.000000945,0.002940149,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65110,DEPUTADO ESTADUAL,SUPLENTE,0.000545049584,0.00009905026,0.004249501,-0.000000031,-0.000002047,-0.000000945,0.002759402,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51050,DEPUTADO ESTADUAL,NÃO ELEITO,0.000120049908,0.00009696500,0.000976812,-0.000000031,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3300,DEPUTADO FEDERAL,SUPLENTE,0.000820049375,0.00009644368,0.006550929,-0.000000031,-0.000002047,-0.000000945,0.007820314,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9033,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00009644368,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44567,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00009487973,-0.000012950,0.001178808,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1471,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00009383709,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51456,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00009279446,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3655,DEPUTADO FEDERAL,NÃO ELEITO,0.000120049908,0.00009227314,0.001026762,0.001861293,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51800,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00009227314,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
54555,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00009175182,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77333,DEPUTADO ESTADUAL,SUPLENTE,0.002526298074,0.00009123051,0.021273407,-0.000000031,0.003137495,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65300,DEPUTADO ESTADUAL,SUPLENTE,0.000347549735,0.00009123051,0.002950786,-0.000000031,-0.000002047,-0.000000945,0.000855535,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10610,DEPUTADO ESTADUAL,SUPLENTE,0.000245049813,0.00009123051,0.002088675,-0.000000031,-0.000002047,-0.000000945,-0.000132548,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70177,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00009070919,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45222,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00009018787,0.000253453,-0.000000031,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70400,DEPUTADO ESTADUAL,SUPLENTE,0.000770049413,0.00008914524,0.006656381,-0.000000031,0.000463071,-0.000000945,-0.000132548,0.001644945,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20040,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00008914524,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27666,DEPUTADO ESTADUAL,SUPLENTE,0.000320049756,0.00008862392,0.002799084,0.004618967,0.000401055,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5023,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00008862392,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10468,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00008810260,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5180,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00008758129,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51022,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00008758129,-0.000012950,0.000682455,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50122,DEPUTADO ESTADUAL,SUPLENTE,0.000337549743,0.00008705997,0.003004436,0.003567507,0.000422761,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5145,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00008705997,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51444,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00008705997,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44001,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00008653865,-0.000012950,0.000930631,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3366,DEPUTADO FEDERAL,SUPLENTE,0.000224999828,0.00008497470,0.002062775,-0.000000031,-0.000002047,0.000031606,0.002036414,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90666,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00008497470,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3145,DEPUTADO FEDERAL,SUPLENTE,0.003370047430,0.00008393207,0.030821373,-0.000000031,0.004184009,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5422,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00008393207,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44400,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00008393207,-0.000012950,0.011416092,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65880,DEPUTADO ESTADUAL,SUPLENTE,0.000366299721,0.00008288943,0.003420691,0.002481735,-0.000002047,-0.000000945,0.001036282,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31140,DEPUTADO ESTADUAL,SUPLENTE,0.000370049718,0.00008184680,0.003500242,0.018613213,0.000463071,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65777,DEPUTADO ESTADUAL,SUPLENTE,0.001650048742,0.00008132548,0.015588289,-0.000000031,0.001239816,-0.000000945,0.003759534,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
16661,DEPUTADO ESTADUAL,NÃO ELEITO,0.000209112341,0.00008132548,0.002005424,-0.000000031,-0.000002047,-0.000000945,0.001930979,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5160,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00008080416,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1829,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00008028285,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45200,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00007976153,0.000286753,0.016131447,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5465,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00007871889,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
54200,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00007871889,-0.000012950,0.000310190,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23001,DEPUTADO ESTADUAL,NÃO ELEITO,0.000145049889,0.00007819758,0.001457818,-0.000000031,0.000028961,-0.000000945,0.001072431,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5132,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00007819758,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23022,DEPUTADO ESTADUAL,NÃO ELEITO,0.000145049889,0.00007767626,0.001467068,-0.000000031,0.000184000,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51500,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00007767626,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27999,DEPUTADO ESTADUAL,SUPLENTE,0.000845174356,0.00007715494,0.008430552,0.001334356,0.000789738,0.000002343,0.000096398,0.000770125,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51273,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00007715494,-0.000012950,0.001240852,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90458,DEPUTADO ESTADUAL,SUPLENTE,0.018745035707,0.00007611231,0.188765184,-0.000000031,0.023253815,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
43300,DEPUTADO ESTADUAL,SUPLENTE,0.001692964959,0.00007611231,0.017081257,-0.000000031,0.002103900,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40007,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00007611231,-0.000012950,0.001994688,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3363,DEPUTADO FEDERAL,SUPLENTE,0.000351274732,0.00007559099,0.003598294,0.000027403,-0.000002047,0.000039990,0.002036414,0.000512825,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1820,DEPUTADO FEDERAL,NÃO ELEITO,0.000045049966,0.00007506967,0.000497656,0.007755487,0.000059969,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65222,DEPUTADO ESTADUAL,SUPLENTE,0.003748347142,0.00007506967,0.038297313,0.018557123,-0.000002047,0.024680678,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51234,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00007506967,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1850,DEPUTADO FEDERAL,NÃO ELEITO,0.000045049966,0.00007454836,0.000501356,0.001054719,0.000059969,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65753,DEPUTADO ESTADUAL,SUPLENTE,0.000375674714,0.00007454836,0.003899847,0.015200785,-0.000002047,-0.000000945,0.001126655,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
12500,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00007454836,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44044,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00007194177,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2741,DEPUTADO FEDERAL,NÃO ELEITO,0.000320049756,0.00007089914,0.003498392,-0.000000031,0.000401055,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23233,DEPUTADO ESTADUAL,NÃO ELEITO,0.000288324780,0.00006933519,0.003226439,-0.000000031,0.000354543,0.000037031,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5064,DEPUTADO FEDERAL,NÃO ELEITO,0.000087549933,0.00006881387,0.001015662,-0.000000031,0.000112682,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90615,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00006881387,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44045,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006829255,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70707,DEPUTADO ESTADUAL,SUPLENTE,0.000145049889,0.00006777123,0.001681670,0.000620410,-0.000002047,-0.000000945,-0.000132548,0.000615745,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1401,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00006724992,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44100,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006724992,-0.000012950,0.002171514,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23555,DEPUTADO ESTADUAL,NÃO ELEITO,0.000420049680,0.00006568596,0.004939560,0.002326625,0.000059969,-0.000000945,0.003482389,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5131,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00006568596,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44222,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006516465,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5161,DEPUTADO FEDERAL,SUPLENTE,0.000370049718,0.00006412201,0.004462254,-0.000000031,0.000463071,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44112,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006360070,-0.000012950,0.002326625,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2712,DEPUTADO FEDERAL,NÃO ELEITO,0.000382549708,0.00006307938,0.004687957,-0.000000031,0.000478575,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23002,DEPUTADO ESTADUAL,NÃO ELEITO,0.000285849782,0.00006307938,0.003515043,-0.000000031,0.000356590,0.000009905,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
54123,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006307938,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44244,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00006307938,-0.000012950,0.000117853,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27120,DEPUTADO ESTADUAL,SUPLENTE,0.000593799547,0.00006151543,0.007433390,-0.000000031,0.000711133,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45158,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00006151543,0.000375555,0.006210588,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20520,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00006151543,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5411,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00006099411,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70114,DEPUTADO ESTADUAL,SUPLENTE,0.000203799845,0.00006047279,0.002627032,-0.000000031,-0.000002047,0.000385393,-0.000132548,0.000615745,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9030,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00006047279,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2030,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00005995148,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45275,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00005943016,0.000388505,-0.000000031,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23777,DEPUTADO ESTADUAL,NÃO ELEITO,0.000145049889,0.00005943016,0.001916623,-0.000000031,0.000184000,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10200,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00005943016,-0.000012950,0.000930631,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2836,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00005838752,-0.000012950,0.001240852,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1836,DEPUTADO FEDERAL,NÃO ELEITO,0.000170049870,0.00005786621,0.002299578,-0.000000031,0.000059969,0.000821052,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5188,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00005682357,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5120,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00005630226,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70432,DEPUTADO ESTADUAL,SUPLENTE,0.000770049413,0.00005525962,0.010706080,-0.000000031,0.000463071,-0.000000945,-0.000132548,0.001644945,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5032,DEPUTADO FEDERAL,NÃO ELEITO,0.000212549838,0.00005525962,0.002995186,-0.000000031,0.000267721,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
43423,DEPUTADO ESTADUAL,SUPLENTE,0.001692964959,0.00005473830,0.023693237,0.001861293,0.002103900,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23006,DEPUTADO ESTADUAL,NÃO ELEITO,0.000148349887,0.00005421699,0.002147876,-0.000000031,0.000031008,0.000009905,0.001072431,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27699,DEPUTADO ESTADUAL,SUPLENTE,0.000447324659,0.00005369567,0.006423278,0.000434278,0.000308032,0.001173031,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51233,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00005369567,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5433,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00005317435,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1856,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00005213172,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5107,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00005161040,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
40333,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00005161040,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45945,DEPUTADO ESTADUAL,SUPLENTE,0.000090043681,0.00004900381,0.001467068,-0.000000031,0.000036713,0.000418232,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5060,DEPUTADO FEDERAL,NÃO ELEITO,0.000018799986,0.00004900381,0.000357054,-0.000000031,0.000027411,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51530,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00004900381,-0.000012950,0.010237253,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10115,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00004848250,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5445,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00004848250,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90009,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00004848250,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50750,DEPUTADO ESTADUAL,SUPLENTE,0.000063799951,0.00004796118,0.001080413,-0.000000031,0.000083225,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23120,DEPUTADO ESTADUAL,NÃO ELEITO,0.000245049813,0.00004796118,0.003966448,0.000077524,-0.000002047,-0.000000945,0.002277410,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51131,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00004743986,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3060,DEPUTADO FEDERAL,NÃO ELEITO,0.007441189326,0.00004691855,0.121091365,0.101962549,0.000168366,0.048061243,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65631,DEPUTADO ESTADUAL,SUPLENTE,0.000361924724,0.00004691855,0.005953372,0.009306591,-0.000002047,-0.000000945,0.000994108,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28188,DEPUTADO ESTADUAL,SUPLENTE,0.000370049718,0.00004587591,0.006223475,-0.000000031,0.000463071,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23654,DEPUTADO ESTADUAL,NÃO ELEITO,0.000145049889,0.00004587591,0.002480880,-0.000000031,0.000184000,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50221,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00004587591,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20888,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00004587591,-0.000012950,0.002679035,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
